what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1393087523882
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1393087523885
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1393087523890
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1393087523893
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1393087523896
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1393087523899
os,sysinfo,,,"win32",1393087523911
arch,sysinfo,,,"x86",1393087523911
ws,sysinfo,,,"win32",1393087523911
locale,sysinfo,,,"en_US",1393087523911
processors,sysinfo,,,"4",1393087523911
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393087523911
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1393087523911
java.specification.name,sysinfo,,,"Java Platform API Specification",1393087523911
java.specification.vendor,sysinfo,,,"Oracle Corporation",1393087523911
java.specification.version,sysinfo,,,"1.7",1393087523911
java.vendor,sysinfo,,,"Oracle Corporation",1393087523911
java.version,sysinfo,,,"1.7.0_17",1393087523911
java.vm.info,sysinfo,,,"mixed mode, sharing",1393087523911
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1393087523911
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1393087523911
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1393087523911
java.vm.specification.version,sysinfo,,,"1.7",1393087523911
java.vm.vendor,sysinfo,,,"Oracle Corporation",1393087523911
java.vm.version,sysinfo,,,"23.7-b01",1393087523911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393087594176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393087614317
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393087655438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393087655833
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393087660788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393087661102
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393087676227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393087811044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393087866533
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1393087932723
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1393087932795
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1393087932897
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1393087932963
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1393087933144
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1393087933187
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1393087933217
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1393087933288
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1393087933359
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1393087933526
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1393087933548
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1393087934606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393087949638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393087950410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393088082265
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1393088104162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088111800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393088135851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393088155255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393088304390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393088332407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393088390297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393088422018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088543002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088564718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393088617997
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088634006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088634292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088686691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088711122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088714640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393088813670
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1393088901133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393088908336
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1393088966726
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1393088967137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1393088967417
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089000981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393089045543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393089087840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393089112808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393089164861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089296689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393089317483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393089326475
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1393089326649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1393089326916
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089380141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393089464902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089485341
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089498738
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1393089509686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393089511249
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089512638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393089515218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089555930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089577153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089595809
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393089630199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393089725850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393089739617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393089764896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393089817991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393089860806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090011601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090024358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393090026320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090036080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090047020
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393090060620
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393090141020
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393090210243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393090213810
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393090232954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393090240052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090352404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090353868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393090396048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090654730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090822149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090852520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393090876748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091081074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091131054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393091146254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091312678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091527800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091553885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091555551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091599435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091609276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091640462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091642992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091932489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091932762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091986319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393091986547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092043163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092045000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092091758
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092116640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092178719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092182394
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092189613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092195175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393092253382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393092324232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393092331018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393092338196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393092676000
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1393092686055
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1393092686348
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1393092686430
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1393092686679
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1393092686728
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1393092686925
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1393092686963
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1393092687030
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1393092687073
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1393092687112
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1393092687262
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1393092687305
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1393092687591
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1393092687819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092688933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092691479
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393092703284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092706319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092709188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092715858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092750895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092752315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092753015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092767672
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393092778899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092803265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092804858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092804942
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1393092818169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393092900621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393092914613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393092926744
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393092930237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092942140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092943626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092944470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092970643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092975394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092977116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092978006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092989248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092990755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092992209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393092992913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093012758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093015539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093016558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093017307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093027159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093028584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093107505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093144945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093169209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093170431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093197758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093199786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093226476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093227841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093233213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093233504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093234910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093235860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093263108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093271048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093272394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093273278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093302113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093303654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093368938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093369907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093372200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093372501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093373603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093374620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093387647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093389577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093518877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093519989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093521847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093522090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093523478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093524373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093537147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093540068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093650061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093652121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093653539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093653850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093655045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093655948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093674626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093677151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393093726631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093728121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093729590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093729897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093730909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093731780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393093835114
