what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076060833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394076070116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394076077749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394076084397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394076105278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076114180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076115634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076115906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076124030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1394076129323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1394076132082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076133549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076134869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076135119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076179517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076180387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076181662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076257284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076297709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076304123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076349515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076351313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076352585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076352831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076370721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076452791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076479403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076519198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076520369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076520637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076524479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076546722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076546899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076562517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076563877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076663395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394076663572
